id,category
80707,stat
80708,cs
80709,math
80710,cs
80711,cs
80712,cs
80713,physics
80714,cs
80715,stat
80716,physics
80717,cs
80718,cs
80719,cs
80720,stat
80721,cs
80722,cs
80723,cs
80724,cs
80725,math
80726,cs
80727,physics
80728,stat
80729,physics
80730,math
80731,cs
80732,stat
80733,stat
80734,physics
80735,cs
80736,physics
80737,stat
80738,physics
80739,physics
80740,physics
80741,cs
80742,cs
80743,math
80744,physics
80745,math
80746,cs
80747,stat
80748,cs
80749,stat
80750,cs
80751,math
80752,math
80753,stat
80754,cs
80755,math
80756,cs
80757,stat
80758,cs
80759,cs
80760,cs
80761,stat
80762,stat
80763,stat
80764,stat
80765,cs
80766,stat
80767,physics
80768,math
80769,physics
80770,stat
80771,stat
80772,physics
80773,physics
80774,math
80775,stat
80776,math
80777,math
80778,physics
80779,physics
80780,cs
80781,math
80782,math
80783,cs
80784,stat
80785,math
80786,physics
80787,cs
80788,cs
80789,cs
80790,physics
80791,cs
80792,stat
80793,math
80794,stat
80795,math
80796,stat
80797,stat
80798,stat
80799,physics
80800,physics
80801,physics
80802,cs
80803,cs
80804,stat
80805,cs
80806,math
80807,math
80808,cs
80809,stat
80810,cs
80811,physics
80812,cs
80813,stat
80814,physics
80815,math
80816,math
80817,stat
80818,cs
80819,physics
80820,cs
80821,math
80822,math
80823,cs
80824,physics
80825,cs
80826,cs
80827,cs
80828,stat
80829,cs
80830,cs
80831,physics
80832,cs
80833,physics
80834,math
80835,math
80836,math
80837,math
80838,math
80839,cs
80840,math
80841,stat
80842,cs
80843,physics
80844,cs
80845,physics
80846,stat
80847,stat
80848,math
80849,physics
80850,cs
80851,cs
80852,cs
80853,math
80854,math
80855,physics
80856,stat
80857,physics
80858,physics
80859,physics
80860,math
80861,cs
80862,math
80863,cs
80864,stat
80865,cs
80866,physics
80867,cs
80868,math
80869,physics
80870,cs
80871,cs
80872,physics
80873,physics
80874,cs
80875,cs
80876,cs
80877,math
80878,stat
80879,math
80880,math
80881,math
80882,cs
80883,math
80884,math
80885,physics
80886,math
80887,math
80888,math
80889,stat
80890,cs
80891,cs
80892,stat
80893,stat
80894,physics
80895,physics
80896,cs
80897,math
80898,cs
80899,cs
80900,math
80901,math
80902,stat
80903,stat
80904,math
80905,cs
80906,physics
80907,stat
80908,math
80909,math
80910,stat
80911,stat
80912,math
80913,math
80914,math
80915,cs
80916,cs
80917,stat
80918,cs
80919,cs
80920,math
80921,stat
80922,math
80923,cs
80924,stat
80925,math
80926,cs
80927,cs
80928,cs
80929,math
80930,cs
80931,cs
80932,physics
80933,cs
80934,stat
80935,stat
80936,stat
80937,stat
80938,cs
80939,cs
80940,math
80941,stat
80942,math
80943,math
80944,math
80945,stat
80946,stat
80947,cs
80948,stat
80949,stat
80950,cs
80951,stat
80952,stat
80953,cs
80954,physics
80955,cs
80956,stat
80957,stat
80958,math
80959,physics
80960,physics
80961,stat
80962,stat
80963,cs
80964,cs
80965,math
80966,math
80967,stat
80968,math
80969,cs
80970,math
80971,cs
80972,physics
80973,math
80974,cs
80975,physics
80976,math
80977,cs
80978,physics
80979,cs
80980,stat
80981,math
80982,math
80983,math
80984,physics
80985,cs
80986,stat
80987,physics
80988,cs
80989,physics
80990,math
80991,math
80992,cs
80993,cs
80994,cs
80995,math
80996,stat
80997,cs
80998,cs
80999,math
81000,cs
81001,stat
81002,physics
81003,physics
81004,physics
81005,cs
81006,cs
81007,math
81008,math
81009,math
81010,cs
81011,physics
81012,physics
81013,math
81014,cs
81015,cs
81016,cs
81017,cs
81018,physics
81019,cs
81020,stat
81021,cs
81022,cs
81023,physics
81024,math
81025,stat
81026,physics
81027,cs
81028,cs
81029,math
81030,math
81031,physics
81032,cs
81033,physics
81034,math
81035,physics
81036,math
81037,cs
81038,cs
81039,physics
81040,physics
81041,math
81042,stat
81043,stat
81044,stat
81045,physics
81046,math
81047,cs
81048,physics
81049,cs
81050,cs
81051,math
81052,physics
81053,math
81054,physics
81055,math
81056,cs
81057,stat
81058,physics
81059,physics
81060,math
81061,cs
81062,physics
81063,math
81064,stat
81065,math
81066,physics
81067,cs
81068,physics
81069,physics
81070,math
81071,stat
81072,stat
81073,math
81074,math
81075,physics
81076,physics
81077,math
81078,math
81079,cs
81080,cs
81081,cs
81082,cs
81083,physics
81084,stat
81085,stat
81086,cs
81087,physics
81088,math
81089,cs
81090,stat
81091,cs
81092,physics
81093,math
81094,cs
81095,physics
81096,math
81097,cs
81098,cs
81099,stat
81100,stat
81101,physics
81102,stat
81103,stat
81104,stat
81105,math
81106,math
81107,cs
81108,stat
81109,physics
81110,stat
81111,physics
81112,math
81113,math
81114,cs
81115,stat
81116,stat
81117,cs
81118,math
81119,physics
81120,math
81121,physics
81122,math
81123,stat
81124,math
81125,stat
81126,physics
81127,stat
81128,physics
81129,cs
81130,physics
81131,cs
81132,math
81133,math
81134,physics
81135,math
81136,stat
81137,math
81138,stat
81139,math
81140,math
81141,stat
81142,stat
81143,cs
81144,physics
81145,math
81146,physics
81147,physics
81148,stat
81149,math
81150,math
81151,stat
81152,math
81153,stat
81154,cs
81155,physics
81156,physics
81157,stat
81158,math
81159,cs
81160,cs
81161,math
81162,cs
81163,math
81164,cs
81165,stat
81166,stat
81167,math
81168,math
81169,physics
81170,physics
81171,math
81172,cs
81173,cs
81174,physics
81175,physics
81176,stat
81177,cs
81178,physics
81179,physics
81180,physics
81181,cs
81182,cs
81183,stat
81184,math
81185,cs
81186,physics
81187,stat
81188,physics
81189,cs
81190,math
81191,math
81192,cs
81193,cs
81194,stat
81195,stat
81196,physics
81197,cs
81198,stat
81199,cs
81200,stat
81201,cs
81202,cs
81203,math
81204,physics
81205,math
81206,math
81207,physics
81208,math
81209,math
81210,physics
81211,math
81212,physics
81213,cs
81214,cs
81215,physics
81216,stat
81217,math
81218,cs
81219,cs
81220,stat
81221,math
81222,stat
81223,cs
81224,math
81225,cs
81226,stat
81227,physics
81228,stat
81229,math
81230,math
81231,cs
81232,stat
81233,math
81234,cs
81235,cs
81236,math
81237,cs
81238,physics
81239,math
81240,physics
81241,stat
81242,cs
81243,math
81244,physics
81245,math
81246,math
81247,stat
81248,math
81249,math
81250,stat
81251,cs
81252,math
81253,physics
81254,math
81255,math
81256,physics
81257,math
81258,stat
81259,stat
81260,cs
81261,physics
81262,physics
81263,physics
81264,math
81265,physics
81266,math
81267,physics
81268,cs
81269,math
81270,cs
81271,cs
81272,cs
81273,math
81274,math
81275,cs
81276,cs
81277,physics
81278,stat
81279,math
81280,physics
81281,cs
81282,math
81283,stat
81284,stat
81285,stat
81286,cs
81287,physics
81288,cs
81289,math
81290,physics
81291,math
81292,stat
81293,math
81294,cs
81295,math
81296,cs
81297,physics
81298,physics
81299,cs
81300,cs
81301,stat
81302,cs
81303,cs
81304,stat
81305,stat
81306,cs
81307,cs
81308,math
81309,cs
81310,math
81311,physics
81312,physics
81313,stat
81314,cs
81315,stat
81316,cs
81317,physics
81318,stat
81319,cs
81320,cs
81321,stat
81322,math
81323,physics
81324,math
81325,stat
81326,math
81327,math
81328,cs
81329,cs
81330,stat
81331,math
81332,math
81333,math
81334,stat
81335,cs
81336,physics
81337,cs
81338,stat
81339,cs
81340,physics
81341,physics
81342,cs
81343,stat
81344,cs
81345,stat
81346,physics
81347,math
81348,math
81349,math
81350,physics
81351,math
81352,cs
81353,cs
81354,physics
81355,stat
81356,math
81357,physics
81358,stat
81359,cs
81360,stat
81361,math
81362,physics
81363,math
81364,cs
81365,math
81366,math
81367,cs
81368,physics
81369,cs
81370,stat
81371,cs
81372,math
81373,math
81374,physics
81375,cs
81376,physics
81377,physics
81378,math
81379,physics
81380,physics
81381,cs
81382,physics
81383,cs
81384,math
81385,math
81386,math
81387,cs
81388,math
81389,math
81390,math
81391,cs
81392,physics
81393,cs
81394,math
81395,stat
81396,stat
81397,stat
81398,math
81399,stat
81400,math
81401,physics
81402,cs
81403,stat
81404,stat
81405,physics
81406,physics
81407,cs
81408,cs
81409,cs
81410,math
81411,cs
81412,cs
81413,cs
81414,stat
81415,cs
81416,cs
81417,cs
81418,math
81419,math
81420,math
81421,cs
81422,physics
81423,stat
81424,stat
81425,stat
81426,cs
81427,physics
81428,physics
81429,cs
81430,physics
81431,math
81432,cs
81433,stat
81434,stat
81435,cs
81436,cs
81437,math
81438,cs
81439,stat
81440,cs
81441,cs
81442,math
81443,stat
81444,physics
81445,physics
81446,stat
81447,math
81448,cs
81449,math
81450,stat
81451,physics
81452,physics
81453,cs
81454,math
81455,math
81456,math
81457,math
81458,physics
81459,math
81460,stat
81461,physics
81462,math
81463,cs
81464,math
81465,math
81466,physics
81467,stat
81468,math
81469,stat
81470,stat
81471,math
81472,cs
81473,cs
81474,physics
81475,physics
81476,cs
81477,cs
81478,cs
81479,physics
81480,math
81481,physics
81482,cs
81483,cs
81484,math
81485,physics
81486,physics
81487,stat
81488,physics
81489,cs
81490,math
81491,cs
81492,stat
81493,cs
81494,cs
81495,stat
81496,stat
81497,stat
81498,cs
81499,stat
81500,stat
81501,cs
81502,stat
81503,physics
81504,math
81505,math
81506,stat
81507,cs
81508,math
81509,math
81510,cs
81511,math
81512,cs
81513,stat
81514,cs
81515,cs
81516,physics
81517,math
81518,math
81519,math
81520,math
81521,stat
81522,physics
81523,cs
81524,cs
81525,physics
81526,math
81527,stat
81528,physics
81529,cs
81530,stat
81531,physics
81532,math
81533,physics
81534,math
81535,physics
81536,physics
81537,physics
81538,math
81539,cs
81540,math
81541,cs
81542,math
81543,cs
81544,math
81545,cs
81546,stat
81547,cs
81548,physics
81549,physics
81550,cs
81551,stat
81552,cs
81553,physics
81554,physics
81555,cs
81556,stat
81557,cs
81558,math
81559,math
81560,cs
81561,physics
81562,cs
81563,physics
81564,stat
81565,stat
81566,math
81567,cs
81568,stat
81569,stat
81570,math
81571,cs
81572,stat
81573,physics
81574,cs
81575,physics
81576,cs
81577,physics
81578,math
81579,stat
81580,cs
81581,math
81582,stat
81583,physics
81584,physics
81585,math
81586,cs
81587,stat
81588,stat
81589,cs
81590,physics
81591,cs
81592,physics
81593,cs
81594,math
81595,cs
81596,math
81597,math
81598,stat
81599,cs
81600,cs
81601,math
81602,cs
81603,math
81604,stat
81605,physics
81606,cs
81607,cs
81608,stat
81609,math
81610,math
81611,math
81612,stat
81613,math
81614,cs
81615,cs
81616,physics
81617,cs
81618,stat
81619,math
81620,math
81621,cs
81622,cs
81623,stat
81624,math
81625,cs
81626,cs
81627,stat
81628,stat
81629,cs
81630,stat
81631,cs
81632,math
81633,math
81634,cs
81635,stat
81636,cs
81637,stat
81638,cs
81639,cs
81640,cs
81641,cs
81642,physics
81643,math
81644,physics
81645,math
81646,physics
81647,physics
81648,physics
81649,math
81650,math
81651,physics
81652,physics
81653,cs
81654,math
81655,cs
81656,cs
81657,physics
81658,math
81659,physics
81660,physics
81661,physics
81662,cs
81663,physics
81664,cs
81665,stat
81666,cs
81667,math
81668,cs
81669,math
81670,cs
81671,math
81672,physics
81673,cs
81674,stat
81675,math
81676,cs
81677,cs
81678,stat
81679,physics
81680,physics
81681,stat
81682,math
81683,cs
81684,physics
81685,math
81686,physics
81687,physics
81688,cs
81689,math
81690,stat
81691,stat
81692,cs
81693,cs
81694,physics
81695,cs
81696,cs
81697,cs
81698,stat
81699,physics
81700,math
81701,physics
81702,math
81703,cs
81704,math
81705,stat
81706,physics
81707,cs
81708,stat
81709,stat
81710,physics
81711,math
81712,physics
81713,physics
81714,stat
81715,math
81716,stat
81717,physics
81718,math
81719,math
81720,math
81721,math
81722,stat
81723,physics
81724,cs
81725,physics
81726,math
81727,cs
81728,stat
81729,math
81730,math
81731,cs
81732,stat
81733,cs
81734,cs
81735,cs
81736,math
81737,cs
81738,cs
81739,cs
81740,cs
81741,math
81742,cs
81743,math
81744,cs
81745,physics
81746,physics
81747,cs
81748,cs
81749,cs
81750,physics
81751,stat
81752,cs
81753,physics
81754,math
81755,stat
81756,physics
81757,math
81758,stat
81759,stat
81760,cs
81761,math
81762,cs
81763,math
81764,physics
81765,math
81766,cs
81767,math
81768,cs
81769,physics
81770,math
81771,math
81772,cs
81773,cs
81774,math
81775,math
81776,cs
81777,math
81778,cs
81779,math
81780,cs
81781,cs
81782,stat
81783,math
81784,physics
81785,cs
81786,cs
81787,physics
81788,cs
81789,physics
81790,stat
81791,stat
81792,math
81793,math
81794,cs
81795,cs
81796,math
81797,math
81798,math
81799,physics
81800,physics
81801,physics
81802,cs
81803,math
81804,cs
81805,physics
81806,physics
81807,stat
81808,math
81809,physics
81810,cs
81811,cs
81812,math
81813,math
81814,physics
81815,physics
81816,cs
81817,stat
81818,stat
81819,cs
81820,physics
81821,cs
81822,math
81823,math
81824,cs
81825,math
81826,cs
81827,math
81828,cs
81829,stat
81830,stat
81831,physics
81832,stat
81833,cs
81834,cs
81835,stat
81836,cs
81837,physics
81838,math
81839,physics
81840,physics
81841,cs
81842,stat
81843,physics
81844,cs
81845,physics
81846,cs
81847,math
81848,cs
81849,math
81850,cs
81851,math
81852,cs
81853,cs
81854,cs
81855,cs
81856,math
81857,cs
81858,cs
81859,physics
81860,physics
81861,cs
81862,cs
81863,cs
81864,cs
81865,cs
81866,cs
81867,physics
81868,math
81869,math
81870,math
81871,physics
81872,math
81873,physics
81874,physics
81875,math
81876,math
81877,math
81878,stat
81879,cs
81880,physics
81881,physics
81882,cs
81883,physics
81884,math
81885,stat
81886,math
81887,math
81888,physics
81889,cs
81890,math
81891,cs
81892,physics
81893,cs
81894,cs
81895,physics
81896,physics
81897,physics
81898,stat
81899,math
81900,math
81901,stat
81902,physics
81903,math
81904,cs
81905,physics
81906,cs
81907,math
81908,cs
81909,cs
81910,cs
81911,math
81912,math
81913,math
81914,math
81915,cs
81916,cs
81917,cs
81918,math
81919,math
81920,cs
81921,physics
81922,cs
81923,math
81924,math
81925,cs
81926,cs
81927,cs
81928,cs
81929,cs
81930,physics
81931,math
81932,cs
81933,stat
81934,stat
81935,physics
81936,cs
81937,math
81938,math
81939,stat
81940,stat
81941,math
81942,physics
81943,physics
81944,physics
81945,stat
81946,cs
81947,math
81948,math
81949,cs
81950,physics
81951,cs
81952,physics
81953,math
81954,physics
81955,physics
81956,cs
81957,stat
81958,math
81959,math
81960,stat
81961,math
81962,math
81963,cs
81964,physics
81965,stat
81966,math
81967,math
81968,physics
81969,math
81970,physics
81971,physics
81972,math
81973,cs
81974,physics
81975,math
81976,cs
81977,stat
81978,math
81979,stat
81980,cs
81981,cs
81982,math
81983,physics
81984,cs
81985,physics
81986,cs
81987,cs
81988,cs
81989,stat
81990,math
81991,physics
81992,cs
81993,math
81994,cs
81995,cs
81996,cs
81997,physics
81998,math
81999,cs
82000,physics
82001,stat
82002,physics
82003,cs
82004,cs
82005,stat
82006,stat
82007,math
82008,math
82009,cs
82010,physics
82011,cs
82012,math
82013,cs
82014,physics
82015,physics
82016,stat
82017,stat
82018,stat
82019,math
82020,stat
82021,cs
82022,math
82023,math
82024,stat
82025,physics
82026,cs
82027,math
82028,cs
82029,stat
82030,math
82031,math
82032,cs
82033,math
82034,cs
82035,cs
82036,stat
82037,stat
82038,cs
82039,cs
82040,math
82041,cs
82042,physics
82043,cs
82044,cs
82045,math
82046,cs
82047,physics
82048,cs
82049,math
82050,stat
82051,math
82052,math
82053,physics
82054,math
82055,cs
82056,stat
82057,cs
82058,stat
82059,physics
82060,physics
82061,math
82062,math
82063,stat
82064,stat
82065,stat
82066,stat
82067,physics
82068,cs
82069,math
82070,stat
82071,cs
82072,math
82073,math
82074,cs
82075,physics
82076,stat
82077,math
82078,stat
82079,math
82080,stat
82081,math
82082,cs
82083,physics
82084,math
82085,physics
82086,stat
82087,math
82088,cs
82089,stat
82090,physics
82091,physics
82092,math
82093,math
82094,cs
82095,math
82096,physics
82097,cs
82098,cs
82099,physics
82100,physics
82101,cs
82102,math
82103,stat
82104,cs
82105,cs
82106,cs
82107,math
82108,cs
82109,stat
82110,cs
82111,math
82112,physics
82113,stat
82114,cs
82115,cs
82116,math
82117,cs
82118,physics
82119,cs
82120,stat
82121,stat
82122,cs
82123,physics
82124,cs
82125,cs
82126,cs
82127,stat
82128,stat
82129,math
82130,math
82131,math
82132,stat
82133,cs
82134,cs
82135,math
82136,physics
82137,cs
82138,physics
82139,cs
82140,stat
82141,physics
82142,math
82143,cs
82144,stat
82145,math
82146,physics
82147,math
82148,cs
82149,cs
82150,math
82151,math
82152,stat
82153,stat
82154,math
82155,math
82156,math
82157,physics
82158,physics
82159,physics
82160,math
82161,stat
82162,cs
82163,physics
82164,cs
82165,cs
82166,stat
82167,physics
82168,cs
82169,cs
82170,physics
82171,cs
82172,cs
82173,math
82174,cs
82175,physics
82176,cs
82177,math
82178,physics
82179,stat
82180,math
82181,stat
82182,physics
82183,stat
82184,physics
82185,cs
82186,cs
82187,cs
82188,math
82189,physics
82190,physics
82191,math
82192,cs
82193,physics
82194,physics
82195,physics
82196,cs
82197,math
82198,math
82199,cs
82200,physics
82201,math
82202,stat
82203,cs
82204,physics
82205,math
82206,physics
82207,math
82208,cs
82209,math
82210,physics
82211,cs
82212,cs
82213,math
82214,cs
82215,physics
82216,math
82217,cs
82218,stat
82219,cs
82220,physics
82221,physics
82222,physics
82223,physics
82224,math
82225,cs
82226,cs
82227,cs
82228,physics
82229,stat
82230,math
82231,math
82232,math
82233,stat
82234,cs
82235,cs
82236,cs
82237,physics
82238,cs
82239,stat
82240,stat
82241,math
82242,stat
82243,math
82244,math
82245,cs
82246,stat
82247,cs
82248,math
82249,math
82250,stat
82251,cs
82252,cs
82253,math
82254,math
82255,math
82256,math
82257,math
82258,math
82259,physics
82260,physics
82261,cs
82262,cs
82263,cs
82264,cs
82265,math
82266,cs
82267,cs
82268,cs
82269,physics
82270,math
82271,cs
82272,math
82273,cs
82274,cs
82275,math
82276,math
82277,cs
82278,math
82279,math
82280,stat
82281,math
82282,math
82283,stat
82284,math
82285,cs
82286,math
82287,physics
82288,physics
82289,physics
82290,stat
82291,cs
82292,stat
82293,cs
82294,cs
82295,cs
82296,stat
82297,math
82298,physics
82299,cs
82300,stat
82301,cs
82302,stat
82303,cs
82304,cs
82305,cs
82306,cs
82307,cs
82308,cs
82309,physics
82310,math
82311,stat
82312,math
82313,math
82314,stat
82315,physics
82316,physics
82317,physics
82318,stat
82319,stat
82320,physics
82321,math
82322,math
82323,math
82324,physics
82325,stat
82326,physics
82327,cs
82328,cs
82329,cs
82330,stat
82331,math
82332,cs
82333,math
82334,cs
82335,physics
82336,cs
82337,math
82338,math
82339,stat
82340,math
82341,stat
82342,cs
82343,math
82344,stat
82345,stat
82346,physics
82347,cs
82348,physics
82349,physics
82350,physics
82351,cs
82352,math
82353,cs
82354,math
82355,stat
82356,stat
82357,cs
82358,cs
82359,math
82360,math
82361,math
82362,stat
82363,cs
82364,stat
82365,cs
82366,cs
82367,cs
82368,math
82369,cs
82370,cs
82371,cs
82372,stat
82373,cs
82374,stat
82375,cs
82376,cs
82377,physics
82378,math
82379,stat
82380,math
82381,math
82382,physics
82383,stat
82384,cs
82385,cs
82386,physics
82387,math
82388,math
82389,physics
82390,cs
82391,cs
82392,stat
82393,cs
82394,cs
82395,math
82396,cs
82397,math
82398,physics
82399,cs
82400,math
82401,math
82402,math
82403,math
82404,physics
82405,cs
82406,math
82407,math
82408,stat
82409,cs
82410,cs
82411,physics
82412,physics
82413,physics
82414,math
82415,cs
82416,stat
82417,stat
82418,math
82419,physics
82420,stat
82421,cs
82422,stat
82423,cs
82424,math
82425,cs
82426,cs
82427,stat
82428,cs
82429,math
82430,cs
82431,math
82432,cs
82433,cs
82434,stat
82435,math
82436,math
82437,physics
82438,math
82439,physics
82440,math
82441,stat
82442,cs
82443,cs
82444,math
82445,cs
82446,physics
82447,stat
82448,cs
82449,math
82450,math
82451,math
82452,stat
82453,cs
82454,stat
82455,math
82456,cs
82457,cs
82458,math
82459,cs
82460,math
82461,physics
82462,stat
82463,math
82464,math
82465,stat
82466,physics
82467,math
82468,physics
82469,math
82470,cs
82471,cs
82472,cs
82473,physics
82474,cs
82475,math
82476,math
82477,stat
82478,stat
82479,cs
82480,math
82481,stat
82482,stat
82483,cs
82484,cs
82485,physics
82486,math
82487,physics
82488,physics
82489,physics
82490,physics
82491,stat
82492,cs
82493,math
82494,physics
82495,stat
82496,cs
82497,stat
82498,physics
82499,physics
82500,math
82501,math
82502,math
82503,math
82504,physics
82505,cs
82506,cs
82507,math
82508,stat
82509,cs
82510,physics
82511,physics
82512,cs
82513,math
82514,physics
82515,math
82516,cs
82517,stat
82518,cs
82519,math
82520,math
82521,math
82522,cs
82523,cs
82524,cs
82525,cs
82526,cs
82527,cs
82528,cs
82529,physics
82530,cs
82531,cs
82532,math
82533,math
82534,physics
82535,cs
82536,stat
82537,math
82538,cs
82539,math
82540,cs
82541,math
82542,stat
82543,physics
82544,physics
82545,physics
82546,math
82547,stat
82548,cs
82549,stat
82550,cs
82551,physics
82552,stat
82553,math
82554,math
82555,cs
82556,math
82557,cs
82558,physics
82559,cs
82560,stat
82561,physics
82562,cs
82563,stat
82564,math
82565,stat
82566,cs
82567,cs
82568,cs
82569,cs
82570,physics
82571,math
82572,physics
82573,stat
82574,cs
82575,math
82576,physics
82577,cs
82578,stat
82579,cs
82580,cs
82581,math
82582,stat
82583,physics
82584,cs
82585,stat
82586,cs
82587,cs
82588,cs
82589,physics
82590,physics
82591,physics
82592,cs
82593,math
82594,stat
82595,cs
82596,cs
82597,physics
82598,cs
82599,physics
82600,cs
82601,physics
82602,cs
82603,physics
82604,cs
82605,stat
82606,cs
82607,math
82608,physics
82609,math
82610,physics
82611,stat
82612,stat
82613,cs
82614,math
82615,cs
82616,physics
82617,stat
82618,physics
82619,cs
82620,stat
82621,cs
82622,cs
82623,math
82624,cs
82625,stat
82626,cs
82627,stat
82628,cs
82629,cs
82630,cs
82631,cs
82632,math
82633,cs
82634,stat
82635,math
82636,math
82637,physics
82638,math
82639,math
82640,cs
82641,stat
82642,math
82643,physics
82644,math
82645,cs
82646,stat
82647,cs
82648,math
82649,cs
82650,cs
82651,cs
82652,cs
82653,stat
82654,stat
82655,math
82656,math
82657,physics
82658,stat
82659,math
82660,cs
82661,physics
82662,physics
82663,cs
82664,physics
82665,cs
82666,cs
82667,math
82668,cs
82669,stat
82670,stat
82671,physics
82672,cs
82673,cs
82674,stat
82675,cs
82676,math
82677,stat
82678,math
82679,cs
82680,stat
82681,stat
82682,cs
82683,cs
82684,math
82685,stat
82686,physics
82687,cs
82688,stat
82689,physics
82690,math
82691,cs
82692,cs
82693,math
82694,math
82695,cs
82696,physics
82697,stat
82698,stat
82699,cs
82700,stat
82701,cs
82702,cs
82703,cs
82704,cs
82705,cs
82706,math
82707,cs
82708,cs
82709,cs
82710,physics
82711,cs
82712,physics
82713,stat
82714,physics
82715,math
82716,cs
82717,math
82718,stat
82719,cs
82720,physics
82721,cs
82722,cs
82723,physics
82724,physics
82725,math
82726,cs
82727,cs
82728,cs
82729,math
82730,cs
82731,math
82732,stat
82733,stat
82734,cs
82735,cs
82736,math
82737,physics
82738,cs
82739,math
82740,cs
82741,physics
82742,math
82743,cs
82744,physics
82745,stat
82746,physics
82747,cs
82748,physics
82749,cs
82750,cs
82751,cs
82752,math
82753,physics
82754,physics
82755,cs
82756,math
82757,math
82758,cs
82759,physics
82760,math
82761,physics
82762,physics
82763,math
82764,math
82765,cs
82766,stat
82767,math
82768,cs
82769,stat
82770,cs
82771,math
82772,stat
82773,cs
82774,cs
82775,math
82776,math
82777,stat
82778,cs
82779,cs
82780,physics
82781,cs
82782,cs
82783,physics
82784,cs
82785,math
82786,cs
82787,math
82788,stat
82789,cs
82790,cs
82791,physics
82792,physics
82793,cs
82794,math
82795,physics
82796,math
82797,math
82798,cs
82799,physics
82800,physics
82801,math
82802,cs
82803,math
82804,math
82805,cs
82806,math
82807,cs
82808,stat
82809,stat
82810,physics
82811,math
82812,stat
82813,math
82814,physics
82815,cs
82816,physics
82817,math
82818,math
82819,stat
82820,math
82821,stat
82822,cs
82823,stat
82824,cs
82825,cs
82826,cs
82827,stat
82828,math
82829,physics
82830,cs
82831,math
82832,stat
82833,physics
82834,math
82835,math
82836,physics
82837,stat
82838,stat
82839,cs
82840,cs
82841,cs
82842,physics
82843,math
82844,cs
82845,math
82846,stat
82847,physics
82848,math
82849,math
82850,cs
82851,math
82852,cs
82853,cs
82854,math
82855,cs
82856,stat
82857,math
82858,cs
82859,math
82860,cs
82861,math
82862,math
82863,cs
82864,math
82865,stat
82866,stat
82867,cs
82868,cs
82869,cs
82870,math
82871,cs
82872,stat
82873,stat
82874,physics
82875,cs
82876,math
82877,math
82878,math
82879,stat
82880,stat
82881,math
82882,math
82883,cs
82884,stat
82885,cs
82886,physics
82887,cs
82888,math
82889,cs
82890,stat
82891,cs
82892,math
82893,cs
82894,math
82895,math
82896,math
82897,stat
82898,cs
82899,cs
82900,math
82901,physics
82902,physics
82903,math
82904,physics
82905,math
82906,stat
82907,math
82908,stat
82909,stat
82910,math
82911,physics
82912,math
82913,stat
82914,physics
82915,stat
82916,stat
82917,physics
82918,math
82919,cs
82920,physics
82921,math
82922,math
82923,stat
82924,cs
82925,math
82926,stat
82927,math
82928,math
82929,cs
82930,physics
82931,math
82932,stat
82933,cs
82934,stat
82935,cs
82936,stat
82937,cs
82938,cs
82939,math
82940,math
82941,physics
82942,math
82943,cs
82944,cs
82945,math
82946,math
82947,math
82948,physics
82949,cs
82950,math
82951,math
82952,cs
82953,math
82954,stat
82955,math
82956,cs
82957,physics
82958,cs
82959,cs
82960,cs
82961,cs
82962,stat
82963,math
82964,stat
82965,cs
82966,math
82967,physics
82968,cs
82969,stat
82970,cs
82971,math
82972,math
82973,cs
82974,stat
82975,stat
82976,physics
82977,physics
82978,math
82979,stat
82980,math
82981,physics
82982,math
82983,physics
82984,math
82985,physics
82986,physics
82987,stat
82988,physics
82989,category
82990,stat
82991,cs
82992,math
82993,cs
82994,stat
82995,cs
82996,math
82997,stat
82998,cs
82999,cs
83000,stat
83001,math
83002,physics
83003,cs
83004,math
83005,cs
83006,stat
83007,cs
83008,math
83009,math
83010,physics
83011,cs
83012,math
83013,physics
83014,cs
83015,math
83016,cs
83017,cs
83018,cs
83019,physics
83020,cs
83021,math
83022,stat
83023,math
83024,stat
83025,cs
83026,stat
83027,physics
83028,cs
83029,physics
83030,cs
83031,cs
83032,math
83033,cs
83034,stat
83035,math
83036,cs
83037,physics
83038,physics
83039,math
83040,physics
83041,stat
83042,physics
83043,math
83044,cs
83045,math
83046,stat
83047,math
83048,physics
83049,math
83050,stat
83051,math
83052,physics
83053,math
83054,math
83055,math
83056,math
83057,math
83058,math
83059,physics
83060,math
83061,cs
83062,physics
83063,math
83064,math
83065,cs
83066,cs
83067,cs
83068,physics
83069,math
83070,cs
83071,cs
83072,math
83073,math
83074,math
83075,stat
83076,physics
83077,math
83078,stat
83079,cs
83080,math
83081,stat
83082,math
83083,math
83084,physics
83085,stat
83086,cs
83087,math
83088,cs
83089,physics
83090,stat
83091,math
83092,physics
83093,math
83094,cs
83095,cs
83096,cs
83097,cs
83098,physics
83099,math
83100,math
83101,physics
83102,physics
83103,stat
83104,cs
83105,math
83106,math
83107,math
83108,stat
83109,math
83110,math
83111,math
83112,stat
83113,cs
83114,math
83115,math
83116,math
83117,math
83118,math
83119,physics
83120,cs
83121,math
83122,math
83123,math
83124,math
83125,stat
83126,stat
83127,math
83128,cs
83129,cs
83130,cs
83131,math
83132,cs
83133,cs
83134,cs
83135,stat
83136,physics
83137,cs
83138,stat
83139,cs
83140,stat
83141,math
83142,math
83143,cs
83144,stat
83145,cs
83146,math
83147,physics
83148,cs
83149,cs
83150,physics
83151,cs
83152,cs
83153,math
83154,stat
